73.29644805796977,134.84321421639459,138.86940628437102
68.79682199333767,133.13730520350728,135.6414442700157
76.63137987604813,134.28221837404303,143.10673380726698
70.88215251102575,143.44703371745626,154.43026034997865
78.57741633199464,135.05616465863454,152.63607095046854
63.12030736294824,131.32998700206437,137.84760302775442
82.23909118898344,141.16175688535603,155.53718372145096
58.09390759165871,120.75553889721806,120.0853209758757
69.13988790782585,119.60076575008702,126.32588419983378
66.66668207629306,127.39892440807773,126.09686491151022
77.41661999004232,130.12558345780434,135.27796707742095
64.49151700864978,130.3055583569295,130.57765796516816
76.42054779037788,130.47217722186642,137.63104396639415
71.30592030629609,144.38630175836641,152.60124078275666
81.86919030670994,146.40711687428032,163.0338440803936
71.83314611314611,141.85246235246234,150.2502564102564
80.92096978326214,145.42720297421295,160.83322259136213
70.05580405678253,136.29184915975523,141.12901096511663
86.78709102688694,141.66413405188916,154.31665783196397
69.74754043268221,133.50631379962192,135.03647132955263
75.83593635250918,127.48973480212159,135.90527947776417
70.64817599048342,132.0920348280078,133.7386082014341
65.91062176165804,129.90453452538182,128.6483202953029
79.20783965244865,132.3283471563981,136.90657912058978
68.21408924930051,132.8024059056923,132.73192014037085
79.11893743058127,135.08182154757498,141.62313340737998
73.29644805796977,134.84321421639459,138.86940628437102
68.79682199333767,133.13730520350728,135.6414442700157
76.63137987604813,134.28221837404303,143.10673380726698
70.88215251102575,143.44703371745626,154.43026034997865
78.57741633199464,135.05616465863454,152.63607095046854
63.12030736294824,131.32998700206437,137.84760302775442
82.23909118898344,141.16175688535603,155.53718372145096
58.09390759165871,120.75553889721806,120.0853209758757
69.13988790782585,119.60076575008702,126.32588419983378
66.66668207629306,127.39892440807773,126.09686491151022
77.41661999004232,130.12558345780434,135.27796707742095
64.49151700864978,130.3055583569295,130.57765796516816
76.42054779037788,130.47217722186642,137.63104396639415
71.30592030629609,144.38630175836641,152.60124078275666
81.86919030670994,146.40711687428032,163.0338440803936
71.83314611314611,141.85246235246234,150.2502564102564
80.92096978326214,145.42720297421295,160.83322259136213
70.05580405678253,136.29184915975523,141.12901096511663
86.78709102688694,141.66413405188916,154.31665783196397
69.74754043268221,133.50631379962192,135.03647132955263
75.83593635250918,127.48973480212159,135.90527947776417
70.64817599048342,132.0920348280078,133.7386082014341
65.91062176165804,129.90453452538182,128.6483202953029
79.20783965244865,132.3283471563981,136.90657912058978
68.21408924930051,132.8024059056923,132.73192014037085
79.11893743058127,135.08182154757498,141.62313340737998
73.29644805796977,134.84321421639459,138.86940628437102
68.79682199333767,133.13730520350728,135.6414442700157
76.63137987604813,134.28221837404303,143.10673380726698
70.88215251102575,143.44703371745626,154.43026034997865
78.57741633199464,135.05616465863454,152.63607095046854
63.12030736294824,131.32998700206437,137.84760302775442
82.23909118898344,141.16175688535603,155.53718372145096
58.09390759165871,120.75553889721806,120.0853209758757
69.13988790782585,119.60076575008702,126.32588419983378
66.66668207629306,127.39892440807773,126.09686491151022
77.41661999004232,130.12558345780434,135.27796707742095
64.49151700864978,130.3055583569295,130.57765796516816
76.42054779037788,130.47217722186642,137.63104396639415
71.30592030629609,144.38630175836641,152.60124078275666
81.86919030670994,146.40711687428032,163.0338440803936
71.83314611314611,141.85246235246234,150.2502564102564
80.92096978326214,145.42720297421295,160.83322259136213
70.05580405678253,136.29184915975523,141.12901096511663
86.78709102688694,141.66413405188916,154.31665783196397
69.74754043268221,133.50631379962192,135.03647132955263
75.83593635250918,127.48973480212159,135.90527947776417
70.64817599048342,132.0920348280078,133.7386082014341
65.91062176165804,129.90453452538182,128.6483202953029
79.20783965244865,132.3283471563981,136.90657912058978
68.21408924930051,132.8024059056923,132.73192014037085
79.11893743058127,135.08182154757498,141.62313340737998
73.29644805796977,134.84321421639459,138.86940628437102
68.79682199333767,133.13730520350728,135.6414442700157
76.63137987604813,134.28221837404303,143.10673380726698
70.88215251102575,143.44703371745626,154.43026034997865
78.57741633199464,135.05616465863454,152.63607095046854
63.12030736294824,131.32998700206437,137.84760302775442
82.23909118898344,141.16175688535603,155.53718372145096
58.09390759165871,120.75553889721806,120.0853209758757
69.13988790782585,119.60076575008702,126.32588419983378
66.66668207629306,127.39892440807773,126.09686491151022
77.41661999004232,130.12558345780434,135.27796707742095
64.49151700864978,130.3055583569295,130.57765796516816
76.42054779037788,130.47217722186642,137.63104396639415
71.30592030629609,144.38630175836641,152.60124078275666
81.86919030670994,146.40711687428032,163.0338440803936
71.83314611314611,141.85246235246234,150.2502564102564
80.92096978326214,145.42720297421295,160.83322259136213
70.05580405678253,136.29184915975523,141.12901096511663
86.78709102688694,141.66413405188916,154.31665783196397
69.74754043268221,133.50631379962192,135.03647132955263
75.83593635250918,127.48973480212159,135.90527947776417
70.64817599048342,132.0920348280078,133.7386082014341
65.91062176165804,129.90453452538182,128.6483202953029
79.20783965244865,132.3283471563981,136.90657912058978
68.21408924930051,132.8024059056923,132.73192014037085
79.11893743058127,135.08182154757498,141.62313340737998
